order_id,shopify_order_number,order_date,fulfillment_status,payment_method,currency,customer_id,customer_name,customer_email,customer_phone,customer_country,shipping_address_line1,shipping_city,shipping_state,shipping_zip,shipping_country,product_id,product_title,product_category,sku,variant,quantity,unit_price,subtotal,discount,tax,shipping_cost,total
SHP-63569-1659,#63569,2024-10-19T23:18:07Z,fulfilled,credit_card,USD,CUST-000695,Margaret Freeman,qobrien@example.com,7918919113,Suriname,1891 Lisa Unions Apt. 569,West Jessica,Oklahoma,72880,Suriname,PROD-00143,Limited Gaming Mouse,Electronics,SKU-00143-208,Black,4,378.71,1514.84,0,272.67,14.99,1802.5
SHP-63570-6218,#63570,2025-05-21T01:29:08Z,partially_fulfilled,google_pay,USD,CUST-000281,Sara Duke,dwatts@example.org,(360)996-5699x98808,Korea,1034 Juan Flat,New Daleside,ME,01773,Korea,PROD-00183,Portable Headphones,Grocery,SKU-00183-193,XL,1,239.5,239.5,35.92,14.25,5.99,223.82
SHP-63571-5911,#63571,2025-08-31T03:37:41Z,pending,credit_card,USD,CUST-001263,Bobby Brown,mullenricky@example.org,+1-544-223-8602x050,New Caledonia,32517 Kyle Mission Apt. 856,New Julieton,New Jersey,13619,New Caledonia,PROD-00190,Premium Desk Lamp,Jewelry,SKU-00190-190,Blue,3,298.89,896.67,0,188.3,14.99,1099.96
SHP-63572-8775,#63572,2025-01-04T20:31:46Z,unfulfilled,cash_on_delivery,USD,CUST-000755,Jennifer Perry,williamsbrittany@example.org,497.805.1958,Croatia,310 Dan Valleys Suite 645,Martinezberg,Massachusetts,87191,Croatia,PROD-00085,Essential Water Bottle,Home & Kitchen,SKU-00085-901,Black,2,490.05,980.1,196.02,0,14.99,799.07
SHP-63573-4968,#63573,2025-09-10T08:22:37Z,fulfilled,bank_transfer,USD,CUST-001185,James Jones,deborah03@example.net,401-493-3538,Central African Republic,74033 Baker River Suite 093,New Daniel,MO,98515,Central African Republic,PROD-00148,Ultra Board Game,Grocery,SKU-00148-444,Standard,1,30.42,30.42,4.56,4.65,3.99,34.5
SHP-63574-9221,#63574,2025-09-07T18:39:08Z,pending,cash_on_delivery,USD,CUST-001435,Michelle Contreras,johnsonjames@example.com,894-429-9202x37666,Singapore,26410 Smith Expressway Suite 753,Lake Debbieton,New York,52481,Singapore,PROD-00029,Mini Necklace,Pets,SKU-00029-887,Blue,1,223.31,223.31,33.5,18.98,9.99,218.78
SHP-63575-7173,#63575,2024-12-15T23:19:02Z,unfulfilled,paypal,USD,CUST-001490,Tracey Reynolds,gsandoval@example.com,(792)520-9490x76341,Guyana,08965 Russell Court,West Jeremiah,MS,38331,Guyana,PROD-00016,Smart Necklace,Books,SKU-00016-818,Large,2,261.75,523.5,104.7,87.95,14.99,521.74
SHP-63576-8932,#63576,2024-09-26T15:05:14Z,partially_fulfilled,paypal,USD,CUST-000942,Kimberly Graves,michaelblanchard@example.com,824.819.1650x3440,Tanzania,4867 Mcdowell Lane Suite 848,South Alexanderbury,Connecticut,03824,Tanzania,PROD-00234,Ultra Notebook,Electronics,SKU-00234-849,Small,1,275.41,275.41,0,33.05,14.99,323.45
SHP-63577-6194,#63577,2025-09-14T13:12:51Z,pending,apple_pay,USD,CUST-000572,Dustin Smith,lorisandoval@example.org,383.977.4419x75466,Israel,0177 Desiree Island Suite 933,South Allisonville,NV,14475,Israel,PROD-00143,Limited Gaming Mouse,Electronics,SKU-00143-208,Black,1,471.04,471.04,0,47.1,9.99,528.13
SHP-63578-6654,#63578,2025-04-16T06:15:08Z,partially_fulfilled,apple_pay,USD,CUST-001148,Kimberly Nichols,omorgan@example.org,968.210.2480x855,American Samoa,04902 Joseph Hill Apt. 559,Westbury,IN,87740,American Samoa,PROD-00240,Essential Board Game,Pets,SKU-00240-966,Blue,4,362.22,1448.88,144.89,234.72,9.99,1548.7
SHP-63579-4310,#63579,2025-05-18T11:16:43Z,unfulfilled,bank_transfer,USD,CUST-000087,Kathryn Berry,raymond43@example.org,9275868144,New Zealand,965 Bentley Forks Apt. 703,West John,FM,99739,New Zealand,PROD-00074,Pro Necklace,Jewelry,SKU-00074-966,Standard,4,44.12,176.48,0,37.06,3.99,217.53
SHP-63580-4697,#63580,2024-10-09T01:39:13Z,partially_fulfilled,credit_card,USD,CUST-001426,Melanie Collins,sanchezemily@example.net,(345)485-8356x399,Liberia,6536 Susan Ridges,Hollandmouth,CT,60064,Liberia,PROD-00070,Comfort Headphones,Grocery,SKU-00070-783,Red,1,309.76,309.76,61.95,0,14.99,262.8
SHP-63581-3587,#63581,2024-12-06T20:29:33Z,pending,cash_on_delivery,USD,CUST-000206,Donald Love,nrodriguez@example.org,216.337.3516,Sierra Leone,2487 Sarah Flat Suite 865,Port Christy,Texas,51359,Sierra Leone,PROD-00106,Premium T-Shirt,Home & Kitchen,SKU-00106-350,White,1,238.84,238.84,0,0,14.99,253.83
SHP-63582-4804,#63582,2025-04-08T20:11:38Z,fulfilled,paypal,USD,CUST-000975,George Wilcox,melanie72@example.net,(489)454-0017,Portugal,1349 Kylie Track,Loweryfurt,Arizona,56917,Portugal,PROD-00123,Premium Notebook,Health,SKU-00123-405,Black,2,379.18,758.36,75.84,0,0,682.52
SHP-63583-4052,#63583,2024-09-20T23:42:14Z,unfulfilled,credit_card,USD,CUST-000856,Sophia Brooks,michelle02@example.com,955.882.4301,Gambia,173 Ford Crossroad Apt. 162,Angelshire,FM,49127,Gambia,PROD-00226,Limited Necklace,Pets,SKU-00226-567,Red,3,467.29,1401.87,0,252.34,9.99,1664.2
SHP-63584-9261,#63584,2025-06-19T15:20:58Z,pending,apple_pay,USD,CUST-000019,Curtis Deleon,vdickson@example.org,622.460.2563,Solomon Islands,6398 Smith Hill Suite 570,New Jennifer,Texas,17844,Solomon Islands,PROD-00077,Portable Running Shoes,Pets,SKU-00077-859,White,1,58.11,58.11,5.81,10.98,3.99,67.27
SHP-63585-6523,#63585,2025-03-11T09:09:32Z,unfulfilled,bank_transfer,USD,CUST-000395,Gabriel Hernandez,emaynard@example.org,893.934.9605x016,Saint Pierre and Miquelon,866 Michael Crossroad,West Andrewburgh,Arkansas,01430,Saint Pierre and Miquelon,PROD-00208,Limited T-Shirt,Beauty,SKU-00208-425,White,1,85.43,85.43,0,5.98,0,91.41
SHP-63586-6372,#63586,2024-10-06T08:02:03Z,fulfilled,google_pay,USD,CUST-001382,Jessica Sanders,stevemorales@example.net,(526)966-7880,Norway,01561 Jones Prairie,Leeview,Wyoming,98409,Norway,PROD-00194,Pro T-Shirt,Pets,SKU-00194-308,Red,1,307.42,307.42,0,55.34,14.99,377.75
SHP-63587-7284,#63587,2025-05-04T10:04:53Z,partially_fulfilled,google_pay,USD,CUST-001371,Devon Craig,james79@example.org,001-722-619-1439x070,Lesotho,13008 Diana Fields,Elizabethfurt,WV,89682,Lesotho,PROD-00025,Pro Backpack,Jewelry,SKU-00025-873,Standard,1,74.6,74.6,0,0,5.99,80.59
SHP-63588-2017,#63588,2025-05-27T10:56:29Z,fulfilled,google_pay,USD,CUST-000547,John Lewis,nathan51@example.org,505-337-9538x16493,Monaco,2331 Joseph Greens Apt. 773,Chasestad,Washington,55418,Monaco,PROD-00245,Classic Desk Lamp,Pets,SKU-00245-817,Red,1,293.32,293.32,58.66,35.2,3.99,273.85
SHP-63589-7021,#63589,2024-10-14T11:21:17Z,partially_fulfilled,paypal,USD,CUST-000629,Amy Lucero,dianamclaughlin@example.com,+1-652-395-8066x01382,China,18822 Robert Terrace,New Jessicafurt,Delaware,63506,China,PROD-00041,Smart Face Cream,Apparel,SKU-00041-165,Blue,1,253.75,253.75,0,12.69,5.99,272.43
SHP-63590-4578,#63590,2025-02-06T03:44:22Z,partially_fulfilled,cash_on_delivery,USD,CUST-000274,Holly Smith,scottbrian@example.org,001-694-807-0164x510,Djibouti,23641 Lawson Manors,West Robin,MT,61114,Djibouti,PROD-00123,Premium Notebook,Health,SKU-00123-405,Black,1,375.13,375.13,0,78.78,14.99,468.9
SHP-63591-2838,#63591,2025-02-24T10:57:24Z,fulfilled,bank_transfer,USD,CUST-001221,Amanda Suarez,wellsmichael@example.net,7799661869,Cape Verde,23919 Donna Junctions,Port Rachel,FM,83740,Cape Verde,PROD-00224,Premium Desk Lamp,Pets,SKU-00224-394,Small,2,265.13,530.26,0,26.51,14.99,571.76
SHP-63592-4365,#63592,2025-07-09T16:30:01Z,pending,credit_card,USD,CUST-001036,Heather Walker,brandonwatson@example.com,001-602-555-1282x7636,Belgium,26937 Jacobs Road Suite 225,New Robert,Kentucky,39990,Belgium,PROD-00052,Pro Face Cream,Sports,SKU-00052-995,Large,1,79.18,79.18,0,16.63,0,95.81
SHP-63593-8575,#63593,2025-05-26T10:22:31Z,unfulfilled,cash_on_delivery,USD,CUST-001046,Brandon Martin,robert52@example.com,001-752-833-2829x30202,Montserrat,68681 Charles Tunnel Apt. 306,Andrewhaven,MD,74154,Montserrat,PROD-00115,Comfort Necklace,Beauty,SKU-00115-884,White,3,229.45,688.35,0,0,14.99,703.34
SHP-63594-6644,#63594,2025-03-20T05:33:16Z,fulfilled,bank_transfer,USD,CUST-000045,Andrea Tran,walkermaureen@example.org,412.874.8467x737,Comoros,5590 Hale Expressway,Schmidtton,MI,76146,Comoros,PROD-00102,Limited Water Bottle,Beauty,SKU-00102-576,White,1,6.49,6.49,0,0,9.99,16.48
SHP-63595-3218,#63595,2024-10-24T14:32:48Z,pending,apple_pay,USD,CUST-000124,Albert Jackson,pbruce@example.com,001-218-303-3974,Poland,46372 Robert Stream,Fostertown,FL,25438,Poland,PROD-00240,Essential Board Game,Pets,SKU-00240-966,Blue,3,493.14,1479.42,221.91,226.35,3.99,1487.85
SHP-63596-2943,#63596,2025-01-15T02:35:11Z,partially_fulfilled,bank_transfer,USD,CUST-000784,Deborah Crawford,peterlove@example.net,285.324.9141x686,Comoros,80295 Barrett Radial Suite 737,New Maria,Pennsylvania,41899,Comoros,PROD-00115,Comfort Necklace,Beauty,SKU-00115-884,White,3,453.85,1361.55,204.23,81.01,5.99,1244.32
SHP-63597-8585,#63597,2025-06-24T13:49:58Z,pending,bank_transfer,USD,CUST-000805,Christopher Stevens,christina57@example.com,001-688-555-8298,Czech Republic,247 Fleming Cliffs,South Emmafurt,Alabama,29129,Czech Republic,PROD-00136,Smart Desk Lamp,Grocery,SKU-00136-816,Red,1,489.47,489.47,146.84,0,5.99,348.62
SHP-63598-7868,#63598,2025-06-05T04:10:43Z,fulfilled,paypal,USD,CUST-000777,Elizabeth Richards,turnerlisa@example.com,473.837.7731,Micronesia,56761 Ethan Point Suite 233,Port Alexiston,Montana,33170,Micronesia,PROD-00211,Classic Desk Lamp,Health,SKU-00211-115,Small,1,233.01,233.01,11.65,11.07,0,232.43
SHP-63599-1724,#63599,2024-09-30T13:18:06Z,pending,google_pay,USD,CUST-000423,Juan Conway,adrianjoyce@example.net,(314)498-7283x9992,Samoa,248 William Fork,Port Daniel,Utah,94363,Samoa,PROD-00018,Pro Board Game,Home & Kitchen,SKU-00018-376,XL,1,21.62,21.62,0,0,3.99,25.61
SHP-63600-6224,#63600,2025-03-28T06:27:07Z,unfulfilled,paypal,USD,CUST-000480,Darlene Kerr,andrewberry@example.net,341.492.6764x9215,Iraq,27365 Gardner Drive,North Thomas,CA,81396,Iraq,PROD-00139,Essential Yoga Mat,Toys,SKU-00139-177,XL,1,432.55,432.55,0,51.91,3.99,488.45
SHP-63601-3869,#63601,2025-03-01T19:14:08Z,pending,bank_transfer,USD,CUST-000619,David Forbes,alexandra95@example.net,+1-522-748-3958x9477,Vanuatu,428 King Spring,South Evelynburgh,South Carolina,92013,Vanuatu,PROD-00225,Pro Notebook,Apparel,SKU-00225-701,Red,1,331.81,331.81,0,39.82,0,371.63
SHP-63602-7688,#63602,2025-02-22T18:06:17Z,partially_fulfilled,apple_pay,USD,CUST-001016,Megan Santos,fwilliams@example.org,+1-820-886-5237x7729,Pitcairn Islands,651 Colleen Street,Michaelland,AK,48136,Pitcairn Islands,PROD-00013,Premium Face Cream,Apparel,SKU-00013-891,Red,5,471.09,2355.45,0,353.32,9.99,2718.76
SHP-63603-1944,#63603,2025-08-07T20:57:18Z,pending,google_pay,USD,CUST-000771,Kimberly Bond,christinadavis@example.net,(690)887-1827,Spain,194 Mckinney Crossroad,Wileyborough,AL,28000,Spain,PROD-00048,Limited Sunglasses,Books,SKU-00048-578,Standard,2,239.39,478.78,143.63,23.46,9.99,368.6
SHP-63604-7079,#63604,2025-02-18T13:00:40Z,fulfilled,bank_transfer,USD,CUST-001142,Laurie Herrera,xsullivan@example.org,(411)502-1254x341,Tokelau,23502 Aaron Field Suite 243,Riveraborough,NE,75621,Tokelau,PROD-00136,Smart Desk Lamp,Grocery,SKU-00136-816,Red,1,125.21,125.21,6.26,5.95,9.99,134.89
SHP-63605-4082,#63605,2024-11-09T12:16:48Z,partially_fulfilled,google_pay,USD,CUST-001484,Alan Harris,angela15@example.org,835.286.6715x544,Guatemala,166 David Ville,Salazarside,Washington,89113,Guatemala,PROD-00213,Wireless Board Game,Sports,SKU-00213-765,Large,1,137.89,137.89,0,0,0,137.89
SHP-63606-8846,#63606,2025-01-08T08:56:45Z,partially_fulfilled,cash_on_delivery,USD,CUST-000428,Connie Jones,hansenkenneth@example.com,(319)763-9907x6769,Pakistan,04544 Sherri Loaf,South Petershire,Alabama,04515,Pakistan,PROD-00223,Pro Necklace,Beauty,SKU-00223-570,Red,4,155.08,620.32,0,62.03,0,682.35
SHP-63607-8639,#63607,2025-05-27T03:43:16Z,unfulfilled,apple_pay,USD,CUST-001238,Jennifer Jordan,michelleford@example.com,754-549-2054x8944,Malaysia,5801 Daniel Court Suite 642,Greerburgh,OR,17487,Malaysia,PROD-00181,Mini Gaming Mouse,Sports,SKU-00181-548,Large,1,457.99,457.99,91.6,43.97,9.99,420.35
SHP-63608-4328,#63608,2025-01-04T18:49:47Z,unfulfilled,apple_pay,USD,CUST-000536,Sean Perkins,contrerasmelissa@example.org,978.861.3715,United States of America,0509 Gilbert Squares,Garciaborough,MA,21790,United States of America,PROD-00093,Classic Sunglasses,Electronics,SKU-00093-453,Blue,1,251.15,251.15,0,52.74,5.99,309.88
SHP-63609-3497,#63609,2025-06-04T09:28:11Z,partially_fulfilled,apple_pay,USD,CUST-000848,Robert Schultz,rojasmarc@example.org,+1-345-500-0000x15291,Liberia,32280 Gordon Plaza Apt. 774,West Samantha,UT,93969,Liberia,PROD-00012,Portable Notebook,Jewelry,SKU-00012-691,XL,1,114.53,114.53,5.73,19.58,5.99,134.37
SHP-63610-9005,#63610,2025-01-08T13:26:47Z,pending,google_pay,USD,CUST-000472,Jonathan Alvarez,wadesandra@example.net,001-571-553-9915x6686,Eritrea,53950 Christopher Isle Apt. 558,Davenportmouth,Virginia,71712,Eritrea,PROD-00098,Portable Sunglasses,Jewelry,SKU-00098-434,Black,1,126.64,126.64,0,19,5.99,151.63
SHP-63611-1962,#63611,2025-04-08T09:17:21Z,fulfilled,credit_card,USD,CUST-000345,Cassie Harding,raymond65@example.com,(904)655-4781x376,Central African Republic,0317 Schmidt Brook,North Jonathan,Ohio,67019,Central African Republic,PROD-00188,Comfort Coffee Maker,Books,SKU-00188-978,Small,2,88.79,177.58,0,12.43,14.99,205
SHP-63612-1149,#63612,2024-09-21T09:35:53Z,partially_fulfilled,bank_transfer,USD,CUST-001369,Pamela Brandt,joanne77@example.com,796-819-9716,Guernsey,86142 Chelsea Forges Suite 545,North Mark,Oregon,53816,Guernsey,PROD-00013,Premium Face Cream,Apparel,SKU-00013-891,Red,2,209.13,418.26,0,20.91,3.99,443.16
SHP-63613-1108,#63613,2025-02-27T12:37:18Z,pending,credit_card,USD,CUST-000934,David Arroyo,alejandra39@example.com,957.308.2004x80675,Switzerland,9911 Kristen Ramp Apt. 045,Jenkinsberg,Kentucky,43117,Switzerland,PROD-00096,Limited Backpack,Books,SKU-00096-780,Blue,1,320.68,320.68,0,67.34,0,388.02
SHP-63614-2753,#63614,2025-06-25T19:44:04Z,fulfilled,bank_transfer,USD,CUST-000035,John Russell,hannahbrewer@example.com,701.843.6349x578,Samoa,60895 Buck Camp,West Donnaburgh,DE,27384,Samoa,PROD-00136,Smart Desk Lamp,Grocery,SKU-00136-816,Red,2,270.19,540.38,54.04,87.54,3.99,577.87
SHP-63615-7112,#63615,2024-12-01T08:45:23Z,pending,google_pay,USD,CUST-000305,Sherry Graham,veronica90@example.net,562.840.5800x85140,Reunion,08347 Becker Cliffs Apt. 898,North Gloria,Louisiana,51673,Reunion,PROD-00062,Classic Face Cream,Toys,SKU-00062-692,Standard,1,265.6,265.6,0,47.81,0,313.41
SHP-63616-2531,#63616,2025-08-14T06:16:21Z,pending,google_pay,USD,CUST-001158,Melanie Thornton,patrickmartin@example.org,846-686-2728x84076,Burkina Faso,399 Ray Wall,South Daniel,Vermont,52136,Burkina Faso,PROD-00063,Classic Sunglasses,Grocery,SKU-00063-773,Blue,5,116.8,584,0,29.2,0,613.2
SHP-63617-6427,#63617,2025-08-26T03:18:01Z,fulfilled,bank_transfer,USD,CUST-000773,John Hughes,kelseywilliams@example.org,459.473.7112,Saint Vincent and the Grenadines,87885 William Street,Huntville,Wyoming,31283,Saint Vincent and the Grenadines,PROD-00142,Wireless Backpack,Pets,SKU-00142-618,Blue,1,320.19,320.19,80.05,50.43,9.99,300.56
SHP-63618-5593,#63618,2025-09-07T14:07:55Z,fulfilled,paypal,USD,CUST-000088,Justin Hendricks,igonzalez@example.org,427.715.5188x442,Malawi,3090 Thomas Parks Suite 999,Kimberlymouth,Utah,84723,Malawi,PROD-00059,Premium T-Shirt,Books,SKU-00059-698,White,1,434.72,434.72,0,0,0,434.72
SHP-63619-5903,#63619,2025-05-17T13:05:59Z,partially_fulfilled,bank_transfer,USD,CUST-000645,Kenneth Johnson,howardbenjamin@example.net,(532)918-1227x6457,Armenia,1076 Julia Dale Suite 543,Kaylastad,UT,51750,Armenia,PROD-00005,Ultra Headphones,Jewelry,SKU-00005-674,XL,5,295.58,1477.9,0,266.02,0,1743.92
SHP-63620-9204,#63620,2024-09-30T03:50:01Z,unfulfilled,credit_card,USD,CUST-000493,Adam Stevens,michael05@example.net,(465)801-6731,British Virgin Islands,59839 Blevins Route Apt. 799,Coxmouth,North Carolina,99634,British Virgin Islands,PROD-00146,Limited Necklace,Health,SKU-00146-430,XL,3,197.63,592.89,118.58,33.2,0,507.51
SHP-63621-1485,#63621,2024-12-09T05:32:29Z,unfulfilled,google_pay,USD,CUST-000201,Michael Johnson,timothyfreeman@example.com,301.845.0899x358,Panama,6816 Fox View Apt. 407,North Wendy,AS,90509,Panama,PROD-00112,Eco Desk Lamp,Health,SKU-00112-783,Blue,1,42.63,42.63,0,7.67,5.99,56.29
SHP-63622-5839,#63622,2025-07-22T12:28:03Z,partially_fulfilled,cash_on_delivery,USD,CUST-001005,Angela Richardson,zskinner@example.com,001-606-636-2198x65504,French Southern Territories,1350 Travis Place Apt. 692,East James,Maine,02290,French Southern Territories,PROD-00059,Premium T-Shirt,Books,SKU-00059-698,White,1,470.87,470.87,70.63,72.04,0,472.28
SHP-63623-6909,#63623,2024-12-14T02:17:40Z,fulfilled,credit_card,USD,CUST-000151,David Blair,sylvia52@example.org,513-889-9940x438,French Polynesia,9995 Stephanie Isle,Lake Jacobland,GU,90072,French Polynesia,PROD-00022,Comfort Desk Lamp,Toys,SKU-00022-246,Red,1,193.1,193.1,0,34.76,5.99,233.85
SHP-63624-8061,#63624,2025-07-08T06:31:27Z,pending,bank_transfer,USD,CUST-000011,Kristen Aguirre,clintonhopkins@example.com,(467)801-0651x33387,Cocos (Keeling) Islands,27355 Justin Mission Apt. 490,East Tanya,KY,63687,Cocos (Keeling) Islands,PROD-00242,Wireless Necklace,Health,SKU-00242-698,Black,1,183.16,183.16,18.32,8.24,3.99,177.07
SHP-63625-1202,#63625,2025-03-15T17:04:36Z,unfulfilled,google_pay,USD,CUST-001137,Travis Ortiz,frankstewart@example.org,001-427-426-7086x6656,Falkland Islands (Malvinas),9509 Jennifer Island Suite 570,North Blake,NJ,33462,Falkland Islands (Malvinas),PROD-00132,Premium T-Shirt,Health,SKU-00132-458,XL,1,18,18,0,2.7,9.99,30.69
SHP-63626-3777,#63626,2024-10-15T17:27:02Z,partially_fulfilled,apple_pay,USD,CUST-000795,Craig Roth,amandamaxwell@example.net,001-252-828-2305x24808,Burkina Faso,4594 Lloyd Creek Apt. 189,Lake Carla,NJ,89236,Burkina Faso,PROD-00200,Essential Necklace,Jewelry,SKU-00200-525,White,1,451.06,451.06,0,31.57,9.99,492.62
SHP-63627-2260,#63627,2025-06-13T04:19:47Z,unfulfilled,apple_pay,USD,CUST-000617,Hannah Fischer,ugardner@example.net,357.878.8116,Brunei Darussalam,5076 Rebecca Extension,New Debra,MN,51121,Brunei Darussalam,PROD-00069,Eco Desk Lamp,Sports,SKU-00069-953,Red,1,36.32,36.32,5.45,3.7,9.99,44.56
SHP-63628-1110,#63628,2025-01-04T21:38:45Z,pending,apple_pay,USD,CUST-000506,Rachel Phillips,garrettalex@example.com,642.540.8916,Svalbard & Jan Mayen Islands,530 Watson Islands Suite 950,South Jason,Nevada,01368,Svalbard & Jan Mayen Islands,PROD-00185,Premium Running Shoes,Grocery,SKU-00185-581,White,2,298.93,597.86,0,41.85,5.99,645.7
SHP-63629-6253,#63629,2025-03-20T05:54:25Z,partially_fulfilled,google_pay,USD,CUST-001271,Cindy Wheeler,mahoneysarah@example.org,(272)437-1798,Turks and Caicos Islands,943 Debbie Oval Suite 399,West Erikachester,AK,68599,Turks and Caicos Islands,PROD-00098,Portable Sunglasses,Jewelry,SKU-00098-434,Black,3,168.12,504.36,0,35.31,5.99,545.66
SHP-63630-4971,#63630,2024-11-22T19:07:17Z,unfulfilled,google_pay,USD,CUST-000644,Bill Parrish,mrichardson@example.net,(246)954-0842x456,Greece,9626 Isaiah Spur,East Bryan,Mississippi,44693,Greece,PROD-00046,Ultra Gaming Mouse,Grocery,SKU-00046-348,White,5,484.52,2422.6,0,508.75,14.99,2946.34
SHP-63631-1440,#63631,2025-05-23T18:46:54Z,pending,cash_on_delivery,USD,CUST-000575,Donna Johnston,david59@example.net,(999)761-0023x117,Senegal,79067 Samantha Cliff Suite 120,East Brandyborough,Maryland,80664,Senegal,PROD-00210,Mini Water Bottle,Home & Kitchen,SKU-00210-990,Large,2,185.68,371.36,74.27,20.8,14.99,332.88
SHP-63632-3280,#63632,2024-09-30T22:51:38Z,unfulfilled,paypal,USD,CUST-000430,Timothy Oliver,johnrobles@example.org,(449)468-5498,Latvia,721 White Cliffs Apt. 339,Lake Caitlynshire,Tennessee,80376,Latvia,PROD-00113,Ultra Sunglasses,Health,SKU-00113-950,White,2,416.48,832.96,0,149.93,9.99,992.88
SHP-63633-7566,#63633,2024-11-11T09:28:58Z,pending,bank_transfer,USD,CUST-000518,John Smith,lhernandez@example.com,001-228-447-6570x4120,Macao,3071 Glenn Mall,Port Brianside,FM,19548,Macao,PROD-00169,Limited Face Cream,Jewelry,SKU-00169-894,Black,1,214.45,214.45,32.17,38.28,14.99,235.55
SHP-63634-5067,#63634,2025-03-24T07:53:30Z,unfulfilled,paypal,USD,CUST-000076,Jennifer Montes,karen73@example.net,847.835.9774,Central African Republic,4270 Mitchell Points Suite 788,Mccormickside,AR,52959,Central African Republic,PROD-00203,Limited Water Bottle,Sports,SKU-00203-906,Red,5,352.31,1761.55,0,88.08,0,1849.63
SHP-63635-2735,#63635,2024-11-28T11:32:10Z,fulfilled,credit_card,USD,CUST-001326,Laura Martin,douglashernandez@example.org,+1-524-708-4752,New Caledonia,801 Robert Ports,West Jonathanchester,North Carolina,76469,New Caledonia,PROD-00157,Portable Necklace,Sports,SKU-00157-336,Large,1,491.89,491.89,0,73.78,9.99,575.66
SHP-63636-7129,#63636,2025-01-15T02:57:50Z,pending,google_pay,USD,CUST-000530,Eric Harrison,lukejohnson@example.net,001-360-456-7303x06442,Bangladesh,6096 Deborah Village Suite 724,Gregorymouth,NV,72605,Bangladesh,PROD-00057,Limited Gaming Mouse,Sports,SKU-00057-258,XL,1,261.8,261.8,0,26.18,9.99,297.97
SHP-63637-2406,#63637,2025-03-07T20:32:24Z,fulfilled,cash_on_delivery,USD,CUST-001392,Lawrence Moore,hkennedy@example.com,5896432698,French Southern Territories,7884 Scott Valleys Suite 657,Elliston,Colorado,19149,French Southern Territories,PROD-00151,Premium Yoga Mat,Jewelry,SKU-00151-187,XL,2,79.62,159.24,0,19.11,9.99,188.34
SHP-63638-2599,#63638,2025-08-15T03:06:14Z,pending,cash_on_delivery,USD,CUST-000291,Chelsea Erickson,aaronjohnson@example.net,539-266-0558,Northern Mariana Islands,84268 Laura Dale Apt. 616,Davidtown,MA,26174,Northern Mariana Islands,PROD-00090,Wireless Necklace,Toys,SKU-00090-985,Large,1,230.39,230.39,0,34.56,9.99,274.94
SHP-63639-2791,#63639,2025-07-31T19:45:16Z,partially_fulfilled,cash_on_delivery,USD,CUST-001427,Melissa Kidd,cassandramoore@example.com,001-451-374-1925x81476,Svalbard & Jan Mayen Islands,860 Hughes Stravenue,Danielstown,CA,90937,Svalbard & Jan Mayen Islands,PROD-00116,Smart Necklace,Pets,SKU-00116-550,Large,1,153.63,153.63,0,0,5.99,159.62
